"","tr","ppt_sum_1weeklag","fit","lwrS","uprS"
"4554...982","Any WASH Intervention",94.5000006556511,2.88899492205043,2.17057839123458,3.83586911955159
"10475...983","Any WASH Intervention",94.7099987417459,2.8872158360498,2.16244309449131,3.8453586829427
"10475...984","Any WASH Intervention",94.7099987417459,2.8872158360498,2.16831094732603,3.83513033827165
"4534...985","Any WASH Intervention",95.070001244545,2.88418250774914,2.15856833226006,3.84413229489307
"4534...986","Any WASH Intervention",95.070001244545,2.88418250774914,2.16444075351302,3.83388122689842
"199...987","Any WASH Intervention",95.2600018978119,2.88259002167333,2.15653191308915,3.84349391361816
"199...988","Any WASH Intervention",95.2600018978119,2.88259002167333,2.16240674294325,3.83323084360661
"9846...989","Any WASH Intervention",97.3700015544891,2.865294508261,2.13431074138732,3.83681897721165
"9846...990","Any WASH Intervention",97.3700015544891,2.865294508261,2.14021222518564,3.82642214579452
"4309...991","Any WASH Intervention",97.6099987030029,2.86337228511786,2.13182844171254,3.83610816192249
"4309...992","Any WASH Intervention",97.6099987030029,2.86337228511786,2.13773294868066,3.82569605523212
"11572...993","Any WASH Intervention",97.6900024414062,2.86273353955733,2.13100298691393,3.83587341878584
"11572...994","Any WASH Intervention",97.6900024414062,2.86273353955733,2.1369085013846,3.82545621702295
"10068...995","Any WASH Intervention",98.6400007158518,2.85522629577242,2.12127811389509,3.8331707284715
"10068...996","Any WASH Intervention",98.6400007158518,2.85522629577242,2.12719558359763,3.82269290428949
"214...997","Any WASH Intervention",98.6800019741058,2.85491331969368,2.12087172654489,3.83306036814538
"214...998","Any WASH Intervention",98.6800019741058,2.85491331969368,2.12678969939041,3.82257998623098
"10156...999","Any WASH Intervention",98.7600008249283,2.8542881529373,2.12005973465529,3.83284049453251
"10156...1000","Any WASH Intervention",98.7600008249283,2.8542881529373,2.1259787137001,3.82235499609234
"10149...1001","Any WASH Intervention",100.369999006391,2.84192014515746,2.10392719532397,3.82865426600612
"10149...1002","Any WASH Intervention",100.369999006391,2.84192014515746,2.10986642331563,3.81806540067353
"7202...1003","Any WASH Intervention",100.639996716753,2.83988570220643,2.10126027275933,3.82799710448458
"7202...1004","Any WASH Intervention",100.639996716753,2.83988570220643,2.10720289845283,3.81739082480336
"9895...1005","Any WASH Intervention",101.060001134872,2.83674348957884,2.09713331508598,3.82700067549867
"9895...1006","Any WASH Intervention",101.060001134872,2.83674348957884,2.10308122873733,3.81636725681724
"3833...1007","Any WASH Intervention",101.520000696182,2.83333345348095,2.09264339781137,3.82594562613344
"3833...1008","Any WASH Intervention",101.520000696182,2.83333345348095,2.09859710756166,3.81528241198721
"3999...1009","Any WASH Intervention",102.630001306534,2.82523940596093,2.08193655703016,3.82355715470925
"3999...1010","Any WASH Intervention",102.630001306534,2.82523940596093,2.08790428056778,3.8128217093365
"10071...1011","Any WASH Intervention",102.909998059273,2.82322760300487,2.07926389058142,3.82299008164637
"10071...1012","Any WASH Intervention",102.909998059273,2.82322760300487,2.08523515680189,3.81223633687134
"10105...1013","Any WASH Intervention",103.439999654889,2.81945233894085,2.07423546060606,3.8219560377249
"10105...1014","Any WASH Intervention",103.439999654889,2.81945233894085,2.08021344297409,3.81116756170188
"9890...1015","Any WASH Intervention",104.020003557205,2.81536999827538,2.06877810778043,3.82088378876132
"9890...1016","Any WASH Intervention",104.020003557205,2.81536999827538,2.07476345719311,3.81005716011057
"4174...1017","Any WASH Intervention",104.310002326965,2.81334802492333,2.06606710806748,3.82037105803775
"4174...1018","Any WASH Intervention",104.310002326965,2.81334802492333,2.07205614847526,3.80952529423165
"9906...1019","Any WASH Intervention",108.400003671646,2.7861758882345,2.02904276719011,3.81483069511198
"9906...1020","Any WASH Intervention",108.400003671646,2.7861758882345,2.0350845710028,3.8037102954502
"9215...1021","Any WASH Intervention",110.880000591278,2.77090258049907,2.00764801223227,3.81303537319728
"9215...1022","Any WASH Intervention",110.880000591278,2.77090258049907,2.01372261883797,3.80174354236516
"8989...1023","Any WASH Intervention",110.939999222755,2.77054414016399,2.00713992735681,3.81300670855503
"8989...1024","Any WASH Intervention",110.939999222755,2.77054414016399,2.01321533622762,3.80171068040601
"3940...1025","Any WASH Intervention",111.370000600815,2.76799044196184,2.00351153907273,3.81282172148471
"3940...1026","Any WASH Intervention",111.370000600815,2.76799044196184,2.00959271008225,3.80149554106033
"3870...1027","Any WASH Intervention",112.430000185966,2.76180872452263,1.99466376220537,3.81251908825395
"3870...1028","Any WASH Intervention",112.430000185966,2.76180872452263,2.00075923231609,3.80111804207292
"8889...1029","Any WASH Intervention",112.54000222683,2.76117641788954,1.99375338976942,3.81250018872205
"8889...1030","Any WASH Intervention",112.54000222683,2.76117641788954,1.9998503516424,3.80109132894454
"9692...1031","Any WASH Intervention",113.679998397827,2.75472485504018,1.98440433032921,3.8124429070504
"9692...1032","Any WASH Intervention",113.679998397827,2.75472485504018,1.99051684120043,3.8009525711467
"11573...1033","Any WASH Intervention",113.830000400543,2.75388965291386,1.9831856991716,3.81245419757239
"11573...1034","Any WASH Intervention",113.830000400543,2.75388965291386,1.98930026829735,3.80095307216659
"9781...1035","Any WASH Intervention",114.079998731613,2.75250472837068,1.98116060021819,3.81248274843083
"9781...1036","Any WASH Intervention",114.079998731613,2.75250472837068,1.98727860615131,3.80096360490035
"4704...1037","Any WASH Intervention",114.509999275208,2.75014320834716,1.97769461445703,3.81256032702786
"4704...1038","Any WASH Intervention",114.509999275208,2.75014320834716,1.98381855077405,3.80101008611844
"3326...1039","Any WASH Intervention",114.540000036359,2.74997941597558,1.97745360489388,3.81256708380209
"3326...1040","Any WASH Intervention",114.540000036359,2.74997941597558,1.98357795587353,3.80101466822328
"8140...1041","Any WASH Intervention",114.629997253418,2.74948882343544,1.97673124819748,3.81258840521706
"8140...1042","Any WASH Intervention",114.629997253418,2.74948882343544,1.9828568438076,3.80102946203879
"9713...1043","Any WASH Intervention",114.849999785423,2.74829432139583,1.9749693908276,3.81264717358589
"9713...1044","Any WASH Intervention",114.849999785423,2.74829432139583,1.98109803351723,3.80107224828632
"8988...1045","Any WASH Intervention",115.409997940063,2.74528431492433,1.97051006885714,3.81283937354063
"8988...1046","Any WASH Intervention",115.409997940063,2.74528431492433,1.97664649692797,3.80122360483473
"9947...1047","Any WASH Intervention",115.560001850128,2.74448545420261,1.96932171434033,3.81290125626373
"9947...1048","Any WASH Intervention",115.560001850128,2.74448545420261,1.97546023507326,3.80127450707351
"9619...1049","Any WASH Intervention",115.599999427795,2.74427297094891,1.96900528339944,3.8129184994683
"9619...1050","Any WASH Intervention",115.599999427795,2.74427297094891,1.97514436264824,3.80128881952759
"10018...1051","Any WASH Intervention",115.630001679063,2.74411373265654,1.96876804836393,3.81293163888553
"10018...1052","Any WASH Intervention",115.630001679063,2.74411373265654,1.97490754670083,3.80129975978739
"10067...1053","Any WASH Intervention",116.719999313354,2.73841291492909,1.960218546957,3.81352851855756
"10067...1054","Any WASH Intervention",116.719999313354,2.73841291492909,1.96637335641957,3.8018162730267
"9719...1055","Any WASH Intervention",116.929998993874,2.73733337734849,1.95858675660452,3.813670291973
"9719...1056","Any WASH Intervention",116.929998993874,2.73733337734849,1.96474453540297,3.80194245614017
"8486...1057","Any WASH Intervention",117.359998941422,2.7351417143993,1.95526075252505,3.81398765253102
"8486...1058","Any WASH Intervention",117.359998941422,2.7351417143993,1.96142463153935,3.80222778357346
"8511...1059","Any WASH Intervention",118.010001715273,2.73187650848807,1.95027165176689,3.81453655245283
"8511...1060","Any WASH Intervention",118.010001715273,2.73187650848807,1.95644480440358,3.80272797566852
"3049...1061","Any WASH Intervention",118.090001124889,2.73147860002859,1.94966079747197,3.81460987278273
"3049...1062","Any WASH Intervention",118.090001124889,2.73147860002859,1.95583509588897,3.80279527715846
"10070...1063","Any WASH Intervention",119.820000648499,2.72308398958216,1.93661807508105,3.81650576257197
"10070...1064","Any WASH Intervention",119.820000648499,2.72308398958216,1.94281739685027,3.80455967380536
"2881...1065","Any WASH Intervention",120.519997129217,2.71980041982847,1.93142960693408,3.81744202316748
"2881...1066","Any WASH Intervention",120.519997129217,2.71980041982847,1.93763919128229,3.80544198216899
"9889...1067","Any WASH Intervention",120.95999789238,2.71776941616896,1.92819388120201,3.81808055567088
"9889...1068","Any WASH Intervention",120.95999789238,2.71776941616896,1.93440995812434,3.80604637438921
"11635...1069","Any WASH Intervention",121.870000362396,2.71364900704871,1.92156353727387,3.81952385275226
"11635...1070","Any WASH Intervention",121.870000362396,2.71364900704871,1.92779314613507,3.80741849523833
"9363...1071","Any WASH Intervention",122.460000157356,2.71103477312686,1.91730855258187,3.82054809089976
"9363...1072","Any WASH Intervention",122.460000157356,2.71103477312686,1.92354701095832,3.80839616985924
"9958...1073","Any WASH Intervention",122.559998393059,2.71059612291172,1.91659075344769,3.82072858947214
"9958...1074","Any WASH Intervention",122.559998393059,2.71059612291172,1.9228307177109,3.80856874352491
"9924...1075","Any WASH Intervention",123.28000164032,2.70747547484934,1.91145102062822,3.82208728917054
"9924...1076","Any WASH Intervention",123.28000164032,2.70747547484934,1.91770187926275,3.8098700975423
"9927...1077","Any WASH Intervention",123.670003652573,2.70581262497396,1.90868771898279,3.82286658378957
"9927...1078","Any WASH Intervention",123.670003652573,2.70581262497396,1.91494451695028,3.81061811873808
"8654...1079","Any WASH Intervention",123.760001715273,2.70543163082449,1.90805209912244,3.82305074097045
"8654...1080","Any WASH Intervention",123.760001715273,2.70543163082449,1.91431027150672,3.8107950378903
"8599...1081","Any WASH Intervention",123.860000163317,2.70500949916117,1.90734674715144,3.82325726350371
"8599...1082","Any WASH Intervention",123.860000163317,2.70500949916117,1.91360644836792,3.81099350871903
"7268...1083","Any WASH Intervention",124.640001296997,2.70175989690435,1.90187703041618,3.8249369106198
"7268...1084","Any WASH Intervention",124.640001296997,2.70175989690435,1.90814871826194,3.81261000889357
"9720...1085","Any WASH Intervention",125.030001163483,2.70016357198186,1.89916330013674,3.82582244485994
"9720...1086","Any WASH Intervention",125.030001163483,2.70016357198186,1.90544102248565,3.81346373951787
"10909...1087","Any WASH Intervention",126.149998895824,2.69568367869686,1.89144680211621,3.82853497857329
"10909...1088","Any WASH Intervention",126.149998895824,2.69568367869686,1.8977420087481,3.81608407066145
"10452...1089","Any WASH Intervention",126.5199996382,2.6942374467298,1.88892221767133,3.82948632248565
"10452...1090","Any WASH Intervention",126.5199996382,2.6942374467298,1.89522325113147,3.81700466720827
"9845...1091","Any WASH Intervention",127.680000782013,2.68981056925751,1.88108482692037,3.8326466119737
"9845...1092","Any WASH Intervention",127.680000782013,2.68981056925751,1.88740429308489,3.8200676164963
"9485...1093","Any WASH Intervention",128.250002384186,2.68769427291394,1.87727598914281,3.8342981701536
"9485...1094","Any WASH Intervention",128.250002384186,2.68769427291394,1.88360460488575,3.82167081201895
"8348...1095","Any WASH Intervention",128.719999313354,2.68597819265667,1.87415596834987,3.83570882281615
"8348...1096","Any WASH Intervention",128.719999313354,2.68597819265667,1.8804921743148,3.82304131965533
"6944...1097","Any WASH Intervention",129.019999504089,2.68489638897749,1.87217405696187,3.8366323207437
"6944...1098","Any WASH Intervention",129.019999504089,2.68489638897749,1.87851512954696,3.82393906538458
"9074...1099","Any WASH Intervention",129.460001707077,2.68332875073418,1.86928062793802,3.83801930371783
"9074...1100","Any WASH Intervention",129.460001707077,2.68332875073418,1.87562886904272,3.82528809698575
"8664...1101","Any WASH Intervention",129.720001276582,2.68241299760356,1.8675782974784,3.83885704834612
"8664...1102","Any WASH Intervention",129.720001276582,2.68241299760356,1.87393079175153,3.82610331386541
"11505...1103","Any WASH Intervention",131.360000610352,2.67681545094699,1.85696452337159,3.84445218967505
"11505...1104","Any WASH Intervention",131.360000610352,2.67681545094699,1.86334414264988,3.83155457900804
"9951...1105","Any WASH Intervention",131.590002059937,2.67605481340678,1.85549276185357,3.84527975700669
"9951...1106","Any WASH Intervention",131.590002059937,2.67605481340678,1.86187622648961,3.83236171942909
"4866...1107","Any WASH Intervention",131.810001134872,2.67533280467731,1.85408878589536,3.84608119353424
"4866...1108","Any WASH Intervention",131.810001134872,2.67533280467731,1.86047593817754,3.83314355927443
"8672...1109","Any WASH Intervention",131.969998836517,2.67481110947545,1.85307003030456,3.84667010400962
"8672...1110","Any WASH Intervention",131.969998836517,2.67481110947545,1.85945987033608,3.83371818192392
"9693...1111","Any WASH Intervention",132.469999790192,2.67319912953772,1.84989877336392,3.84854333244354
"9693...1112","Any WASH Intervention",132.469999790192,2.67319912953772,1.85629704458695,3.83554656436449
"9905...1113","Any WASH Intervention",132.589998245239,2.67281637721675,1.84914045610808,3.84900030697249
"9905...1114","Any WASH Intervention",132.589998245239,2.67281637721675,1.85554075798031,3.83599273160609
"4463...1115","Any WASH Intervention",132.869999647141,2.67192943807544,1.84737515050198,3.85007774922943
"4463...1116","Any WASH Intervention",132.869999647141,2.67192943807544,1.85378020149652,3.83704488909112
"9497...1117","Any WASH Intervention",133.870002353564,2.66883168682518,1.8411169727446,3.8540531932877
"9497...1118","Any WASH Intervention",133.870002353564,2.66883168682518,1.84753910947838,3.84092925251331
"4068...1119","Any WASH Intervention",135.089998185635,2.66519810920591,1.83357750558489,3.85917293286534
"4068...1120","Any WASH Intervention",135.089998185635,2.66519810920591,1.8400207523846,3.84593619509454
"11489...1121","Any WASH Intervention",135.420001335442,2.66424232562878,1.83155559642027,3.86060874570702
"11489...1122","Any WASH Intervention",135.420001335442,2.66424232562878,1.83800460387236,3.8473411734096
"9646...1123","Any WASH Intervention",135.499999046326,2.66401234843704,1.83106655400742,3.86096007519999
"9646...1124","Any WASH Intervention",135.499999046326,2.66401234843704,1.83751696117616,3.84768500715175
"3320...1125","Any WASH Intervention",136.22000002861,2.66197246527124,1.82668405263255,3.86417952558381
"3320...1126","Any WASH Intervention",136.22000002861,2.66197246527124,1.83314711485088,3.85083662157275
"8865...1127","Any WASH Intervention",136.289999127388,2.66177700777622,1.82625978659505,3.86449803442557
"8865...1128","Any WASH Intervention",136.289999127388,2.66177700777622,1.83272408465453,3.85114849936035
"10431...1129","Any WASH Intervention",137.380001440644,2.6587980477113,1.81969347623878,3.86958384544514
"10431...1130","Any WASH Intervention",137.380001440644,2.6587980477113,1.82617714496399,3.85613021822223
"11540...1131","Any WASH Intervention",137.420001029968,2.65869102192335,1.8194539274187,3.86977498856811
"11540...1132","Any WASH Intervention",137.420001029968,2.65869102192335,1.82593831152499,3.85631751132505
"11380...1133","Any WASH Intervention",138.139998197556,2.6567919592834,1.81515868957248,3.87327023355166
"11380...1134","Any WASH Intervention",138.139998197556,2.6567919592834,1.82165600585079,3.85974308460285
"11442...1135","Any WASH Intervention",138.430000782013,2.65604161983155,1.81343742733937,3.87470732501152
"11442...1136","Any WASH Intervention",138.430000782013,2.65604161983155,1.8199399821196,3.86115191321523
"8883...1137","Any WASH Intervention",138.449996329844,2.6559901904696,1.81331893022203,3.8748070314643
"8883...1138","Any WASH Intervention",138.449996329844,2.6559901904696,1.81982184682348,3.86124966668329
"10435...1139","Any WASH Intervention",138.759999684989,2.65519788142242,1.81148479018546,3.87636307281189
"10435...1140","Any WASH Intervention",138.759999684989,2.65519788142242,1.8179933267213,3.86277535878921
"9537...1141","Any WASH Intervention",139.570001125336,2.65317194860273,1.80671848447264,3.88051962599848
"9537...1142","Any WASH Intervention",139.570001125336,2.65317194860273,1.81324179772987,3.8668519779385
"11227...1143","Any WASH Intervention",140.489999771118,2.65094747535171,1.80134922551822,3.88540015860493
"11227...1144","Any WASH Intervention",140.489999771118,2.65094747535171,1.80788948528136,3.87164058796616
"2803...1145","Any WASH Intervention",140.719998598099,2.65040391039699,1.80001405217003,3.88664682461177
"2803...1146","Any WASH Intervention",140.719998598099,2.65040391039699,1.8065585757505,3.87286408203219
"8772...1147","Any WASH Intervention",141.189999103546,2.64930857325771,1.79729428660677,3.88922740544213
"8772...1148","Any WASH Intervention",141.189999103546,2.64930857325771,1.80384755717009,3.87539707015655
"8999...1149","Any WASH Intervention",142.580002620816,2.64618863105168,1.78931639432246,3.89711912020227
"8999...1150","Any WASH Intervention",142.580002620816,2.64618863105168,1.79589580067634,3.88314610702319
"8444...1151","Any WASH Intervention",142.809999465942,2.64568934597394,1.78800547983297,3.89846237276528
"8444...1152","Any WASH Intervention",142.809999465942,2.64568934597394,1.79458924923786,3.88446546982186
"9287...1153","Any WASH Intervention",144.519998606294,2.64212451724742,1.77833611008021,3.90878263905125
"9287...1154","Any WASH Intervention",144.519998606294,2.64212451724742,1.78495265999791,3.89460555577841
"7636...1155","Any WASH Intervention",147.620000362396,2.63629935761481,1.76112644228872,3.9289862812535
"7636...1156","Any WASH Intervention",147.620000362396,2.63629935761481,1.76780393542412,3.91447069839859
"7944...1157","Any WASH Intervention",148.279996011406,2.63516084787451,1.75751127264169,3.93353486827997
"7944...1158","Any WASH Intervention",148.279996011406,2.63516084787451,1.76420198687798,3.91894519436694
"10964...1159","Any WASH Intervention",148.349999427795,2.63504212126445,1.75712877225055,3.93402237944636
"10964...1160","Any WASH Intervention",148.349999427795,2.63504212126445,1.76382089374924,3.91942480468154
"11381...1161","Any WASH Intervention",149.39999961853,2.63330739265871,1.75141277227264,3.94145076295472
"11381...1162","Any WASH Intervention",149.39999961853,2.63330739265871,1.75812611414887,3.92673370205302
"9618...1163","Any WASH Intervention",149.700003147125,2.63282744260138,1.74978675793915,3.94361307455161
"9618...1164","Any WASH Intervention",149.700003147125,2.63282744260138,1.75650620122716,3.92886153531213
"2224...1165","Any WASH Intervention",150.399998426437,2.63173426163936,1.74600474068342,3.94872713663612
"2224...1166","Any WASH Intervention",150.399998426437,2.63173426163936,1.75273848580521,3.93389455862666
"10339...1167","Any WASH Intervention",150.769999802113,2.63117135768064,1.74401225566337,3.95146914040934
"10339...1168","Any WASH Intervention",150.769999802113,2.63117135768064,1.75075359712114,3.93659339112179
"3131...1169","Any WASH Intervention",151.779997587204,2.62968647374871,1.73859576084021,3.95909043818136
"3131...1170","Any WASH Intervention",151.779997587204,2.62968647374871,1.74535796577603,3.94409564992684
"11043...1171","Any WASH Intervention",152.14999961853,2.62916117155702,1.73661944613655,3.96193231212492
"11043...1172","Any WASH Intervention",152.14999961853,2.62916117155702,1.74338934045951,3.94689347454641
"2527...1173","Any WASH Intervention",152.779999256134,2.62828940881004,1.73326385859737,3.96683260356626
"2527...1174","Any WASH Intervention",152.779999256134,2.62828940881004,1.74004690198129,3.95171821500519
"7522...1175","Any WASH Intervention",153.159999370575,2.6277772389157,1.73124547018742,3.96982574489065
"7522...1176","Any WASH Intervention",153.159999370575,2.6277772389157,1.73803647884929,3.95466544952347
"7919...1177","Any WASH Intervention",153.419998645782,2.62743266850726,1.72986684768475,3.9718898867576
"7919...1178","Any WASH Intervention",153.419998645782,2.62743266850726,1.7366633209363,3.95669803484721
"11441...1179","Any WASH Intervention",154.450000286102,2.62611381481729,1.7244236749323,3.98019654097259
"11441...1180","Any WASH Intervention",154.450000286102,2.62611381481729,1.73124191281801,3.9648784938709
"11506...1181","Any WASH Intervention",157.54000043869,2.6225846157007,1.70825362698935,4.00635752838844
"11506...1182","Any WASH Intervention",157.54000043869,2.6225846157007,1.71513825130102,3.99064929671272
"1718...1183","Any WASH Intervention",161.369995832443,2.61904398522933,1.68848856555927,4.04136277990523
"1718...1184","Any WASH Intervention",161.369995832443,2.61904398522933,1.69545763499545,4.02514584496114
"11319...1185","Any WASH Intervention",166.20999956131,2.61576348672399,1.66384313424584,4.08964824108324
"11319...1186","Any WASH Intervention",166.20999956131,2.61576348672399,1.67092197898045,4.07274690852368
"11268...1187","Any WASH Intervention",169.019997477531,2.61441033826341,1.64965948950264,4.11973145998896
"11268...1188","Any WASH Intervention",169.019997477531,2.61441033826341,1.65680342379376,4.10241068986198
"11263...1189","Any WASH Intervention",169.359999418259,2.61427206629967,1.64794817456451,4.12347253451452
"11263...1190","Any WASH Intervention",169.359999418259,2.61427206629967,1.65510004400497,4.10609988767226
"11490...1191","Any WASH Intervention",169.88999915123,2.61406710183877,1.64528238024769,4.12934755135759
"11490...1192","Any WASH Intervention",169.88999915123,2.61406710183877,1.65244664320488,4.11189354794356
"10942...1193","Any WASH Intervention",172.91999912262,2.61313422297159,1.630076521908,4.16395365780988
"10942...1194","Any WASH Intervention",172.91999912262,2.61313422297159,1.63731217844497,4.14602283815331
"11228...1195","Any WASH Intervention",175.07000041008,2.61270638663897,1.61930993042888,4.1895685517951
"11228...1196","Any WASH Intervention",175.07000041008,2.61270638663897,1.62659676841068,4.17128694766711
"11209...1197","Any WASH Intervention",176.549998164177,2.61251797962449,1.61190258101717,4.20771769265426
"11209...1198","Any WASH Intervention",176.549998164177,2.61251797962449,1.61922488405412,4.18918838980148
"7306...1199","Any WASH Intervention",177.650002479553,2.61243155938179,1.60639651174546,4.22148277076214
"7306...1200","Any WASH Intervention",177.650002479553,2.61243155938179,1.61374529101911,4.2027659819553
"8073...1201","Any WASH Intervention",179.669995326549,2.61238699061394,1.59627798444335,4.24738123514981
"8073...1202","Any WASH Intervention",179.669995326549,2.61238699061394,1.60367563222622,4.22831240816244
"1423...1203","Any WASH Intervention",180.290004968643,2.61240195798314,1.59316897170182,4.25549380503804
"1423...1204","Any WASH Intervention",180.290004968643,2.61240195798314,1.60058168164796,4.23631485928325
"7395...1205","Any WASH Intervention",180.82999753952,2.61242564515879,1.59045951420808,4.26262267134401
"7395...1206","Any WASH Intervention",180.82999753952,2.61242564515879,1.59788536579752,4.2433470098807
"10981...1207","Any WASH Intervention",183.520004272461,2.61268672989141,1.57693085171911,4.29903025740577
"10981...1208","Any WASH Intervention",183.520004272461,2.61268672989141,1.58442248850783,4.27926122762189
"636...1209","Any WASH Intervention",185.279999494553,2.61298130513531,1.56804220005352,4.3236777009603
"636...1210","Any WASH Intervention",185.279999494553,2.61298130513531,1.57557715914096,4.30357501326458
"6879...1211","Any WASH Intervention",185.810001373291,2.6130884149736,1.56535838468864,4.33123139986688
"6879...1212","Any WASH Intervention",185.810001373291,2.6130884149736,1.57290643197227,4.31102648420436
"8014...1213","Any WASH Intervention",187.519996970892,2.61349027550898,1.55667360396546,4.35602640945268
"8014...1214","Any WASH Intervention",187.519996970892,2.61349027550898,1.56426400885907,4.33548595804086
"7169...1215","Any WASH Intervention",204.190003395081,2.62132281951555,1.46910841373051,4.63470603656028
"7169...1216","Any WASH Intervention",204.190003395081,2.62132281951555,1.47711900161767,4.61037280230727
"8139...1217","Any WASH Intervention",206.730001926422,2.62303837401131,1.45525575416431,4.68338233828228
"8139...1218","Any WASH Intervention",206.730001926422,2.62303837401131,1.46333048731127,4.65837920502219
"7940...1219","Any WASH Intervention",210.979997634888,2.626152388824,1.43179250182607,4.76861290948778
"7940...1220","Any WASH Intervention",210.979997634888,2.626152388824,1.43997375272547,4.74242988294067
"11105...1221","Any WASH Intervention",212.200001716614,2.62709786456996,1.42499266191176,4.79396588847022
"11105...1222","Any WASH Intervention",212.200001716614,2.62709786456996,1.43320423619131,4.76743010173684
"7003...1223","Any WASH Intervention",212.700001716614,2.62749155615666,1.42219757673269,4.80447221110323
"7003...1224","Any WASH Intervention",212.700001716614,2.62749155615666,1.4304215400482,4.77778999278325
"6718...1225","Any WASH Intervention",213.580002784729,2.62819296102409,1.41726643472853,4.82312832210145
"6718...1226","Any WASH Intervention",213.580002784729,2.62819296102409,1.42551214531771,4.7961857238872
"9734...1227","Any WASH Intervention",215.419996738434,2.62969340163992,1.40690624602964,4.86282612619569
"9734...1228","Any WASH Intervention",215.419996738434,2.62969340163992,1.4151971781984,4.83532791708039
"8218...1229","Any WASH Intervention",217.05999994278,2.63106763742786,1.39761328902933,4.8990135110404
"8218...1230","Any WASH Intervention",217.05999994278,2.63106763742786,1.40594422453098,4.87100694966836
"9725...1231","Any WASH Intervention",217.709998965263,2.63162150597343,1.39391412861528,4.91357078610369
"9725...1232","Any WASH Intervention",217.709998965263,2.63162150597343,1.4022608358337,4.88535921685275
"7548...1233","Any WASH Intervention",218.430000305176,2.63224093346272,1.3898056170815,4.92984086555883
"7548...1234","Any WASH Intervention",218.430000305176,2.63224093346272,1.39816973760632,4.90139981762153
"9356...1235","Any WASH Intervention",218.470003545284,2.63227552839785,1.38957700415963,4.93074934466632
"9356...1236","Any WASH Intervention",218.470003545284,2.63227552839785,1.3979420903881,4.90229547231325
"7264...1237","Any WASH Intervention",220.319996833801,2.63389557041958,1.37896337416018,4.97329278516952
"7264...1238","Any WASH Intervention",220.319996833801,2.63389557041958,1.38737291188283,4.9442370526647
"11041...1239","Any WASH Intervention",221.940002441406,2.63534562275544,1.36959942876504,5.01142364181901
"11041...1240","Any WASH Intervention",221.940002441406,2.63534562275544,1.37804754814851,4.9818262910815
"9144...1241","Any WASH Intervention",239.870002746582,2.65302487860232,1.26059250363379,5.49787777888086
"9144...1242","Any WASH Intervention",239.870002746582,2.65302487860232,1.26944086254952,5.46118632091785
"8127...1243","Any WASH Intervention",247.909995764494,2.66168372867178,1.20845404042819,5.76059594851432
"8127...1244","Any WASH Intervention",247.909995764494,2.66168372867178,1.21745894189868,5.71993362849375
"9445...1245","Any WASH Intervention",249.180004060268,2.6630798768917,1.20006232429508,5.80489525532286
"9445...1246","Any WASH Intervention",249.180004060268,2.6630798768917,1.20909017541263,5.76355412835721
"9782...1247","Any WASH Intervention",254.000000238419,2.66843374853344,1.16787596533276,5.98033526341366
"9782...1248","Any WASH Intervention",254.000000238419,2.66843374853344,1.1769858993405,5.93628043422137
"8150...1249","Any WASH Intervention",259.090002298355,2.67416395925029,1.13335216395507,6.17882073251178
"8150...1250","Any WASH Intervention",259.090002298355,2.67416395925029,1.1425394255615,6.13164812680095
"8281...1251","Any WASH Intervention",259.320000648499,2.67442435902585,1.13177995706977,6.18812675733915
"8281...1252","Any WASH Intervention",259.320000648499,2.67442435902585,1.14097047058167,6.14080676388039
"9498...1253","Any WASH Intervention",261.25000166893,2.67661368271848,1.11854635112816,6.26741449803671
"9498...1254","Any WASH Intervention",261.25000166893,2.67661368271848,1.12776329192577,6.21883443822807
"8252...1255","Any WASH Intervention",263.25999546051,2.67890109732834,1.10468704620377,6.35232622972922
"8252...1256","Any WASH Intervention",263.25999546051,2.67890109732834,1.11392983789727,6.30238825399557
"8360...1257","Any WASH Intervention",265.940004825592,2.68196124116689,1.086085302519,6.4694204556078
"8360...1258","Any WASH Intervention",265.940004825592,2.68196124116689,1.09535981551764,6.41759579155637
"8209...1259","Any WASH Intervention",274.450002193451,2.69173932197179,1.02613010076351,6.87320590681836
"8209...1260","Any WASH Intervention",274.450002193451,2.69173932197179,1.0354830565389,6.81475492121664
"8287...1261","Any WASH Intervention",276.059995651245,2.69359723881533,1.0146540348894,6.95546648446036
"8287...1262","Any WASH Intervention",276.059995651245,2.69359723881533,1.02401776713165,6.89564366831222
"9795...1263","Any WASH Intervention",278.910001039505,2.69689068500177,0.994261392678963,7.10593164237857
"9795...1264","Any WASH Intervention",278.910001039505,2.69689068500177,1.00364083840352,7.04358129307546
"9320...1265","Any WASH Intervention",279.290004730225,2.69733021205821,0.991536111733249,7.12646998045118
"9320...1266","Any WASH Intervention",279.290004730225,2.69733021205821,1.00091732157225,7.0637728274116
"8342...1267","Any WASH Intervention",288.88000202179,2.70844926254526,0.922582287820376,7.68318901311782
"8342...1268","Any WASH Intervention",288.88000202179,2.70844926254526,0.931981198265687,7.61093569973845
"8414...1269","Any WASH Intervention",291.490001678467,2.711483729818,0.903871397019029,7.84777787754156
"8414...1270","Any WASH Intervention",291.490001678467,2.711483729818,0.913265968586636,7.77264509523321
"8456...1271","Any WASH Intervention",294.589999198914,2.71509222128291,0.881759606501479,8.05063856135464
"8456...1272","Any WASH Intervention",294.589999198914,2.71509222128291,0.891143871361498,7.97192500850624
