"","variable","tr","value","fit","lwrS","uprS"
"7639...18129","temp_avg_1weeklag","Any WASH Intervention",30.511119733538,4.03056131757118,3.24816377911692,4.99169479650596
"7639...18130","temp_avg_1weeklag","Any WASH Intervention",30.511119733538,4.03056131757118,3.24710594909644,4.99329164056818
"8695...18131","temp_avg_1weeklag","Any WASH Intervention",30.5147164481027,4.0310763709479,3.24826754214268,4.99280122190106
"8695...18132","temp_avg_1weeklag","Any WASH Intervention",30.5147164481027,4.0310763709479,3.24720920653419,4.9943991155608
"6628...18133","temp_avg_1weeklag","Any WASH Intervention",30.5158848353795,4.03124369882472,3.24830119902732,4.99316076959322
"6628...18134","temp_avg_1weeklag","Any WASH Intervention",30.5158848353795,4.03124369882472,3.2472426991122,4.99475900443036
"7710...18135","temp_avg_1weeklag","Any WASH Intervention",30.5209027971541,4.03196241025236,3.24844546724455,4.99470565476492
"7710...18136","temp_avg_1weeklag","Any WASH Intervention",30.5209027971541,4.03196241025236,3.24738626129539,4.99630535609365
"6835...18137","temp_avg_1weeklag","Any WASH Intervention",30.573127092634,4.03944966942665,3.24992010059334,5.01085208432291
"6835...18138","temp_avg_1weeklag","Any WASH Intervention",30.573127092634,4.03944966942665,3.24885351089427,5.01246716459976
"6799...18139","temp_avg_1weeklag","Any WASH Intervention",30.5786420549666,4.04024111204727,3.25007298677779,5.01256440787947
"6799...18140","temp_avg_1weeklag","Any WASH Intervention",30.5786420549666,4.04024111204727,3.249005613571,5.01418112458667
"6842...18141","temp_avg_1weeklag","Any WASH Intervention",30.5845450265067,4.04108840177282,3.25023603333964,5.01439873179275
"6842...18142","temp_avg_1weeklag","Any WASH Intervention",30.5845450265067,4.04108840177282,3.24916782070912,5.01601720268176
"6810...18143","temp_avg_1weeklag","Any WASH Intervention",30.6078430175781,4.04443416723552,3.25087355774991,5.02165389767594
"6810...18144","temp_avg_1weeklag","Any WASH Intervention",30.6078430175781,4.04443416723552,3.24980202410724,5.02327931843146
"6836...18145","temp_avg_1weeklag","Any WASH Intervention",30.6155901227679,4.04554729710545,3.25108343998203,5.02407184512784
"6836...18146","temp_avg_1weeklag","Any WASH Intervention",30.6155901227679,4.04554729710545,3.2500107992303,5.02569958620279
"9154...18147","temp_avg_1weeklag","Any WASH Intervention",30.6387398856027,4.04887528093067,3.25170437473667,5.03131326827731
"9154...18148","temp_avg_1weeklag","Any WASH Intervention",30.6387398856027,4.04887528093067,3.25062841748149,5.03294797061415
"9163...18149","temp_avg_1weeklag","Any WASH Intervention",30.6390755789621,4.04892355911239,3.25171331044173,5.03141845362426
"9163...18150","temp_avg_1weeklag","Any WASH Intervention",30.6390755789621,4.04892355911239,3.25063730500348,5.03305325721135
"9608...18151","temp_avg_1weeklag","Any WASH Intervention",30.6393458775112,4.04896243285423,3.25172050400725,5.03150315201233
"9608...18152","temp_avg_1weeklag","Any WASH Intervention",30.6393458775112,4.04896243285423,3.25064445977035,5.03313803713193
"6682...18153","temp_avg_1weeklag","Any WASH Intervention",30.640514264788,4.0491304718507,3.25175158422777,5.0318693055229
"6682...18154","temp_avg_1weeklag","Any WASH Intervention",30.640514264788,4.0491304718507,3.25067537226134,5.03350454313848
"6676...18155","temp_avg_1weeklag","Any WASH Intervention",30.642227608817,4.04937689932428,3.25179711810853,5.03240635089338
"6676...18156","temp_avg_1weeklag","Any WASH Intervention",30.642227608817,4.04937689932428,3.25072066012398,5.03404210560652
"9159...18157","temp_avg_1weeklag","Any WASH Intervention",30.6469491141183,4.05005606005778,3.25192233438569,5.0338869850928
"9159...18158","temp_avg_1weeklag","Any WASH Intervention",30.6469491141183,4.05005606005778,3.25084519809515,5.03552416596077
"6672...18159","temp_avg_1weeklag","Any WASH Intervention",30.6541643415179,4.05109413878691,3.25211294204934,5.03615157500416
"6672...18160","temp_avg_1weeklag","Any WASH Intervention",30.6541643415179,4.05109413878691,3.25103476821338,5.03779093860145
"9634...18161","temp_avg_1weeklag","Any WASH Intervention",30.6560782296317,4.05136953898779,3.25216335151504,5.03675266630522
"9634...18162","temp_avg_1weeklag","Any WASH Intervention",30.6560782296317,4.05136953898779,3.25108490226394,5.03839260956226
"9630...18163","temp_avg_1weeklag","Any WASH Intervention",30.660777936663,4.05204588253284,3.25228686872134,5.03822939419004
"9630...18164","temp_avg_1weeklag","Any WASH Intervention",30.660777936663,4.05204588253284,3.25120774281246,5.03987076205064
"6659...18165","temp_avg_1weeklag","Any WASH Intervention",30.664688546317,4.05260874804165,3.25238935773203,5.03945893187686
"6659...18166","temp_avg_1weeklag","Any WASH Intervention",30.664688546317,4.05260874804165,3.25130966839605,5.0411014864471
"9110...18167","temp_avg_1weeklag","Any WASH Intervention",30.6677926199777,4.05305557977123,3.25247052233163,5.0404353757222
"9110...18168","temp_avg_1weeklag","Any WASH Intervention",30.6677926199777,4.05305557977123,3.25139038552448,5.04207887309329
"6723...18169","temp_avg_1weeklag","Any WASH Intervention",30.6681937081473,4.0531133198977,3.25248099784403,5.04056157704586
"6723...18170","temp_avg_1weeklag","Any WASH Intervention",30.6681937081473,4.0531133198977,3.25140080320164,5.04220519629388
"9648...18171","temp_avg_1weeklag","Any WASH Intervention",30.6709533691406,4.05351061843101,3.25255299922819,5.04143009312449
"9648...18172","temp_avg_1weeklag","Any WASH Intervention",30.6709533691406,4.05351061843101,3.25147240655545,5.04307455127588
"9126...18173","temp_avg_1weeklag","Any WASH Intervention",30.6714852469308,4.05358719526318,3.25256686128678,5.04159752420354
"9126...18174","temp_avg_1weeklag","Any WASH Intervention",30.6714852469308,4.05358719526318,3.25148619188064,5.04324214410696
"9203...18175","temp_avg_1weeklag","Any WASH Intervention",30.6764683314732,4.05430469960707,3.25269649786727,5.04316677888488
"9203...18176","temp_avg_1weeklag","Any WASH Intervention",30.6764683314732,4.05430469960707,3.25161510924659,5.04481291528117
"9204...18177","temp_avg_1weeklag","Any WASH Intervention",30.6775887625558,4.05446604497895,3.25272558781783,5.04351977457989
"9204...18178","temp_avg_1weeklag","Any WASH Intervention",30.6775887625558,4.05446604497895,3.25164403740677,5.04516625221911
"9638...18179","temp_avg_1weeklag","Any WASH Intervention",30.6804966517857,4.05488481827387,3.25280098587936,5.04443617827894
"9638...18180","temp_avg_1weeklag","Any WASH Intervention",30.6804966517857,4.05488481827387,3.25171901543664,5.04608354200892
"6739...18181","temp_avg_1weeklag","Any WASH Intervention",30.6815865652902,4.05504179045181,3.25282920885473,5.04477975578426
"6739...18182","temp_avg_1weeklag","Any WASH Intervention",30.6815865652902,4.05504179045181,3.25174708092973,5.04642745180051
"6717...18183","temp_avg_1weeklag","Any WASH Intervention",30.686408342634,4.0557363051959,3.25295382440621,5.04630038266801
"6717...18184","temp_avg_1weeklag","Any WASH Intervention",30.686408342634,4.0557363051959,3.25187099945877,5.04794954981955
"9182...18185","temp_avg_1weeklag","Any WASH Intervention",30.728413609096,4.06179144218451,3.25402275689787,5.0595915315605
"9182...18186","temp_avg_1weeklag","Any WASH Intervention",30.728413609096,4.06179144218451,3.25293383779099,5.06125359050634
"9177...18187","temp_avg_1weeklag","Any WASH Intervention",30.7308768136161,4.06214678627833,3.25408451694496,5.06037338127334
"9177...18188","temp_avg_1weeklag","Any WASH Intervention",30.7308768136161,4.06214678627833,3.25299523925763,5.06203620042096
"8851...18189","temp_avg_1weeklag","Any WASH Intervention",30.7382271902902,4.06320733518944,3.25426820952733,5.06270808814464
"8851...18190","temp_avg_1weeklag","Any WASH Intervention",30.7382271902902,4.06320733518944,3.25317786101505,5.06437317856592
"9094...18191","temp_avg_1weeklag","Any WASH Intervention",30.7445835658482,4.06412467847037,3.25442633328158,5.06472901554631
"9094...18192","temp_avg_1weeklag","Any WASH Intervention",30.7445835658482,4.06412467847037,3.25333505779475,5.0663960734479
"9188...18193","temp_avg_1weeklag","Any WASH Intervention",30.7548025948661,4.06559989027971,3.25467913499564,5.06798180418175
"9188...18194","temp_avg_1weeklag","Any WASH Intervention",30.7548025948661,4.06559989027971,3.25358636737109,5.06965203168327
"9192...18195","temp_avg_1weeklag","Any WASH Intervention",30.7598292759487,4.06632572655196,3.25480284998297,5.06958354132605
"9192...18196","temp_avg_1weeklag","Any WASH Intervention",30.7598292759487,4.06632572655196,3.25370934754659,5.07125533088303
"9065...18197","temp_avg_1weeklag","Any WASH Intervention",30.7609409877232,4.06648627084461,3.25483015447471,5.06993793714277
"9065...18198","temp_avg_1weeklag","Any WASH Intervention",30.7609409877232,4.06648627084461,3.25373648945129,5.07161007242974
"6743...18199","temp_avg_1weeklag","Any WASH Intervention",30.7653529575893,4.06712347117809,3.25493831400952,5.07134494521541
"6743...18200","temp_avg_1weeklag","Any WASH Intervention",30.7653529575893,4.06712347117809,3.25384400347324,5.07301845351283
"6746...18201","temp_avg_1weeklag","Any WASH Intervention",30.7656188964844,4.06716188255377,3.25494482321196,5.07142978270964
"6746...18202","temp_avg_1weeklag","Any WASH Intervention",30.7656188964844,4.06716188255377,3.25385047375277,5.07310337381539
"9070...18203","temp_avg_1weeklag","Any WASH Intervention",30.7683523995536,4.0675567212573,3.25501166148523,5.07230198353221
"9070...18204","temp_avg_1weeklag","Any WASH Intervention",30.7683523995536,4.0675567212573,3.2539169118604,5.07397642611413
"9046...18205","temp_avg_1weeklag","Any WASH Intervention",30.7717180524554,4.06804292076703,3.25509378717801,5.07337634668201
"9046...18206","temp_avg_1weeklag","Any WASH Intervention",30.7717180524554,4.06804292076703,3.25399854462223,5.07505183844132
"7082...18207","temp_avg_1weeklag","Any WASH Intervention",30.7735360281808,4.06830556722583,3.25513807003425,5.07395687961644
"7082...18208","temp_avg_1weeklag","Any WASH Intervention",30.7735360281808,4.06830556722583,3.25404256111687,5.07563293845674
"9655...18209","temp_avg_1weeklag","Any WASH Intervention",30.7738717215402,4.06835406726882,3.25514624100107,5.07406409244074
"9655...18210","temp_avg_1weeklag","Any WASH Intervention",30.7738717215402,4.06835406726882,3.25405068289158,5.0757402560216
"9105...18211","temp_avg_1weeklag","Any WASH Intervention",30.7754106794085,4.06857641870918,3.25518367632225,5.07455566480437
"9105...18212","temp_avg_1weeklag","Any WASH Intervention",30.7754106794085,4.06857641870918,3.25408789266439,5.07623230867038
"6798...18213","temp_avg_1weeklag","Any WASH Intervention",30.781871686663,4.06951004381368,3.25534041531125,5.07662058348747
"6798...18214","temp_avg_1weeklag","Any WASH Intervention",30.781871686663,4.06951004381368,3.25424368417408,5.07829924572015
"6802...18215","temp_avg_1weeklag","Any WASH Intervention",30.7820635114397,4.0695377659133,3.25534505832955,5.07668191850864
"6802...18216","temp_avg_1weeklag","Any WASH Intervention",30.7820635114397,4.0695377659133,3.25424829904828,5.07836064071484
"9055...18217","temp_avg_1weeklag","Any WASH Intervention",30.7834019252232,4.06973119559557,3.25537743709813,5.07710991523571
"9055...18218","temp_avg_1weeklag","Any WASH Intervention",30.7834019252232,4.06973119559557,3.25428048142576,5.07878905597223
"7063...18219","temp_avg_1weeklag","Any WASH Intervention",30.788459123884,4.07046214944785,3.25549951465641,5.07872782085995
"7063...18220","temp_avg_1weeklag","Any WASH Intervention",30.788459123884,4.07046214944785,3.25440181657089,5.08040854425583
"7078...18221","temp_avg_1weeklag","Any WASH Intervention",30.7907087053572,4.07078733828242,3.25555368324826,5.07944787536233
"7078...18222","temp_avg_1weeklag","Any WASH Intervention",30.7907087053572,4.07078733828242,3.25445565473974,5.08112930339977
"6930...18223","temp_avg_1weeklag","Any WASH Intervention",30.7916634695871,4.07092536199339,3.25557664832792,5.07975354789187
"6930...18224","temp_avg_1weeklag","Any WASH Intervention",30.7916634695871,4.07092536199339,3.2544784795488,5.08143527510973
"6922...18225","temp_avg_1weeklag","Any WASH Intervention",30.801171875,4.07230017145506,3.25580454108072,5.08279992180088
"6922...18226","temp_avg_1weeklag","Any WASH Intervention",30.801171875,4.07230017145506,3.25470497429093,5.08448463234566
"9277...18227","temp_avg_1weeklag","Any WASH Intervention",30.8011936732701,4.07230332375272,3.25580506183273,5.08280691030766
"9277...18228","temp_avg_1weeklag","Any WASH Intervention",30.8011936732701,4.07230332375272,3.25470549183573,5.08449162769978
"6789...18229","temp_avg_1weeklag","Any WASH Intervention",30.8012677873884,4.07231404158223,3.2558068323315,5.08283067138856
"6789...18230","temp_avg_1weeklag","Any WASH Intervention",30.8012677873884,4.07231404158223,3.25470725142993,5.08451541206186
"8405...18231","temp_avg_1weeklag","Any WASH Intervention",30.8020656040737,4.07242941757503,3.25582588555097,5.0830864678822
"8405...18232","temp_avg_1weeklag","Any WASH Intervention",30.8020656040737,4.07242941757503,3.2547261872574,5.08477145919725
"8950...18233","temp_avg_1weeklag","Any WASH Intervention",30.8021920340402,4.07244770148962,3.25582890395977,5.08312700653314
"8950...18234","temp_avg_1weeklag","Any WASH Intervention",30.8021920340402,4.07244770148962,3.25472918706184,5.08481203757187
"6782...18235","temp_avg_1weeklag","Any WASH Intervention",30.8044110979353,4.07276862851219,3.255881839768,5.08383864530642
"6782...18236","temp_avg_1weeklag","Any WASH Intervention",30.8044110979353,4.07276862851219,3.25478179627583,5.08552437376364
"8627...18237","temp_avg_1weeklag","Any WASH Intervention",30.8111511230469,4.07374353766204,3.25604213100038,5.08600146600809
"8627...18238","temp_avg_1weeklag","Any WASH Intervention",30.8111511230469,4.07374353766204,3.2549410948885,5.08768931506993
"7124...18239","temp_avg_1weeklag","Any WASH Intervention",30.8137407575335,4.07411817407605,3.25610352101746,5.08683299527713
"7124...18240","temp_avg_1weeklag","Any WASH Intervention",30.8137407575335,4.07411817407605,3.2550021032659,5.08852166003842
"8642...18241","temp_avg_1weeklag","Any WASH Intervention",30.8140197753906,4.07415854091087,3.25611012892277,5.08692260541022
"8642...18242","temp_avg_1weeklag","Any WASH Intervention",30.8140197753906,4.07415854091087,3.25500867004325,5.08861135808899
"6834...18243","temp_avg_1weeklag","Any WASH Intervention",30.8144034249442,4.07421404593405,3.25611921272647,5.08704582498178
"6834...18244","temp_avg_1weeklag","Any WASH Intervention",30.8144034249442,4.07421404593405,3.25501769729329,5.08873469855686
"7084...18245","temp_avg_1weeklag","Any WASH Intervention",30.8144601004465,4.07422224560114,3.25612055444922,5.08706402842653
"7084...18246","temp_avg_1weeklag","Any WASH Intervention",30.8144601004465,4.07422224560114,3.25501903066126,5.08875291986224
"8652...18247","temp_avg_1weeklag","Any WASH Intervention",30.8184143066406,4.0747943690779,3.25621403660334,5.08833442046318
"8652...18248","temp_avg_1weeklag","Any WASH Intervention",30.8184143066406,4.0747943690779,3.25511192973963,5.09002455862971
"9244...18249","temp_avg_1weeklag","Any WASH Intervention",30.818732561384,4.07484041984696,3.25622154948768,5.08843669826208
"9244...18250","temp_avg_1weeklag","Any WASH Intervention",30.818732561384,4.07484041984696,3.25511939568057,5.090126936824
"9248...18251","temp_avg_1weeklag","Any WASH Intervention",30.8209080287389,4.0751552185868,3.25627286068,5.08913595032835
"9248...18252","temp_avg_1weeklag","Any WASH Intervention",30.8209080287389,4.0751552185868,3.25517038592817,5.09082687536255
"8635...18253","temp_avg_1weeklag","Any WASH Intervention",30.8210736955916,4.07517919219049,3.25627676500065,5.08918920858192
"8635...18254","temp_avg_1weeklag","Any WASH Intervention",30.8210736955916,4.07517919219049,3.25517426580402,5.09088018590743
"7047...18255","temp_avg_1weeklag","Any WASH Intervention",30.8212568010603,4.07520568948851,3.25628107978474,5.08924807438293
"7047...18256","temp_avg_1weeklag","Any WASH Intervention",30.8212568010603,4.07520568948851,3.25517855356949,5.09093910950654
"9280...18257","temp_avg_1weeklag","Any WASH Intervention",30.8261875697545,4.07591928590903,3.25639706648885,5.09083380511179
"9280...18258","temp_avg_1weeklag","Any WASH Intervention",30.8261875697545,4.07591928590903,3.255293812433,5.09252639762192
"6837...18259","temp_avg_1weeklag","Any WASH Intervention",30.8274082728795,4.07609596839728,3.25642572036174,5.09122654850594
"6837...18260","temp_avg_1weeklag","Any WASH Intervention",30.8274082728795,4.07609596839728,3.25532228603579,5.09291952686364
"9266...18261","temp_avg_1weeklag","Any WASH Intervention",30.8314147949219,4.07667591709937,3.25651959714695,5.09251605232113
"9266...18262","temp_avg_1weeklag","Any WASH Intervention",30.8314147949219,4.07667591709937,3.25541557092691,5.09421029788787
"7106...18263","temp_avg_1weeklag","Any WASH Intervention",30.8317722865514,4.07672766826567,3.25652796092591,5.09263114597156
"7106...18264","temp_avg_1weeklag","Any WASH Intervention",30.8317722865514,4.07672766826567,3.25542388187618,5.09432550466786
"6977...18265","temp_avg_1weeklag","Any WASH Intervention",30.8438049316406,4.07846990373506,3.25680827136769,5.09650832989145
"6977...18266","temp_avg_1weeklag","Any WASH Intervention",30.8438049316406,4.07846990373506,3.2557024125729,5.0982065020712
"6960...18267","temp_avg_1weeklag","Any WASH Intervention",30.849507359096,4.07929582081363,3.25694030046908,5.09834801531567
"6960...18268","temp_avg_1weeklag","Any WASH Intervention",30.849507359096,4.07929582081363,3.25583359716441,5.10004799862604
"6907...18269","temp_avg_1weeklag","Any WASH Intervention",30.8523280552456,4.07970441850336,3.25700541549906,5.09925854415586
"6907...18270","temp_avg_1weeklag","Any WASH Intervention",30.8523280552456,4.07970441850336,3.25589829420645,5.10095942425884
"6908...18271","temp_avg_1weeklag","Any WASH Intervention",30.8546604701451,4.08004231481533,3.25705916235121,5.1000117200548
"6908...18272","temp_avg_1weeklag","Any WASH Intervention",30.8546604701451,4.08004231481533,3.25595169530108,5.10171334216944
"6895...18273","temp_avg_1weeklag","Any WASH Intervention",30.8679617745536,4.0819697833485,3.25736400712802,5.10431152800018
"6895...18274","temp_avg_1weeklag","Any WASH Intervention",30.8679617745536,4.0819697833485,3.2562545661151,5.10601738961434
"6887...18275","temp_avg_1weeklag","Any WASH Intervention",30.8796369280134,4.08366232764729,3.25762925886561,5.10809209923169
"6887...18276","temp_avg_1weeklag","Any WASH Intervention",30.8796369280134,4.08366232764729,3.25651808217773,5.10980169319199
"6899...18277","temp_avg_1weeklag","Any WASH Intervention",30.8837437220982,4.08425784836539,3.25772204772909,5.10942336353947
"6899...18278","temp_avg_1weeklag","Any WASH Intervention",30.8837437220982,4.08425784836539,3.25661025983611,5.11113427284759
"6853...18279","temp_avg_1weeklag","Any WASH Intervention",30.9049534388951,4.08733476483698,3.25819701428436,5.11631056442279
"6853...18280","temp_avg_1weeklag","Any WASH Intervention",30.9049534388951,4.08733476483698,3.25708206425205,5.11802828740376
"6858...18281","temp_avg_1weeklag","Any WASH Intervention",30.9056379045759,4.08743409796657,3.25821222397057,5.11653315338965
"6858...18282","temp_avg_1weeklag","Any WASH Intervention",30.9056379045759,4.08743409796657,3.25709717173768,5.11825109682881
"10179...18283","temp_avg_1weeklag","Any WASH Intervention",30.9619602748326,4.09561581011272,3.25943871134828,5.13491976006097
"10179...18284","temp_avg_1weeklag","Any WASH Intervention",30.9619602748326,4.09561581011272,3.25831521670961,5.13665596663503
"9308...18285","temp_avg_1weeklag","Any WASH Intervention",31.101940046038,4.11601803316905,3.26227750561374,5.18121662205976
"9308...18286","temp_avg_1weeklag","Any WASH Intervention",31.101940046038,4.11601803316905,3.26113275696342,5.18299926254918
"6900...18287","temp_avg_1weeklag","Any WASH Intervention",31.110240827288,4.1172309325121,3.26243669759276,5.18398874288069
"6900...18288","temp_avg_1weeklag","Any WASH Intervention",31.110240827288,4.1172309325121,3.26129067675953,5.18577418350834
"6346...18289","temp_avg_1weeklag","Any WASH Intervention",31.1103149414063,4.11724176351109,3.26243811442031,5.18401350738045
"6346...18290","temp_avg_1weeklag","Any WASH Intervention",31.1103149414063,4.11724176351109,3.26129208222247,5.18579897303278
"9315...18291","temp_avg_1weeklag","Any WASH Intervention",31.1157557896206,4.11803696074641,3.26254190764224,5.18583216156956
"9315...18292","temp_avg_1weeklag","Any WASH Intervention",31.1157557896206,4.11803696074641,3.26139504086673,5.18761946546203
"6888...18293","temp_avg_1weeklag","Any WASH Intervention",31.1338919503348,4.12068867990063,3.26288477915622,5.1919035784805
"6888...18294","temp_avg_1weeklag","Any WASH Intervention",31.1338919503348,4.12068867990063,3.26173512645727,5.19369702598884
"6896...18295","temp_avg_1weeklag","Any WASH Intervention",31.1381338936942,4.12130913747841,3.26296428768023,5.1933256967884
"6896...18296","temp_avg_1weeklag","Any WASH Intervention",31.1381338936942,4.12130913747841,3.26181398248589,5.19512058483665
"6905...18297","temp_avg_1weeklag","Any WASH Intervention",31.1544128417969,4.12369104519003,3.26326700420998,5.19879044313674
"6905...18298","temp_avg_1weeklag","Any WASH Intervention",31.1544128417969,4.12369104519003,3.26211419189591,5.20059087202763
"6850...18299","temp_avg_1weeklag","Any WASH Intervention",31.1732596261161,4.12645031980442,3.2636127250685,5.20513145596735
"6850...18300","temp_avg_1weeklag","Any WASH Intervention",31.1732596261161,4.12645031980442,3.26245700406747,5.20693832467575
"6901...18301","temp_avg_1weeklag","Any WASH Intervention",31.1786394391741,4.12723827862089,3.26371048133287,5.20694430184662
"6901...18302","temp_avg_1weeklag","Any WASH Intervention",31.1786394391741,4.12723827862089,3.2625539288545,5.20875301371252
"6921...18303","temp_avg_1weeklag","Any WASH Intervention",31.1875331333706,4.12854121675319,3.26387118628709,5.20994395590717
"6921...18304","temp_avg_1weeklag","Any WASH Intervention",31.1875331333706,4.12854121675319,3.26271325808704,5.2117557195903
"6859...18305","temp_avg_1weeklag","Any WASH Intervention",31.2024475097656,4.13072707644873,3.26413816871762,5.21498188555891
"6859...18306","temp_avg_1weeklag","Any WASH Intervention",31.2024475097656,4.13072707644873,3.26297793026588,5.21679878039097
"6929...18307","temp_avg_1weeklag","Any WASH Intervention",31.2094229561942,4.13174978200011,3.26426195954661,5.21734140003016
"6929...18308","temp_avg_1weeklag","Any WASH Intervention",31.2094229561942,4.13174978200011,3.26310063921272,5.21916070044543
"6826...18309","temp_avg_1weeklag","Any WASH Intervention",31.2632864815848,4.13965514942596,3.26519496446448,5.23563147359433
"6826...18310","temp_avg_1weeklag","Any WASH Intervention",31.2632864815848,4.13965514942596,3.26402526071199,5.23746947284769
"6839...18311","temp_avg_1weeklag","Any WASH Intervention",31.3053702218192,4.1458417064394,3.26589607453242,5.25000783342825
"6839...18312","temp_avg_1weeklag","Any WASH Intervention",31.3053702218192,4.1458417064394,3.26471978527749,5.2518605937757
"6912...18313","temp_avg_1weeklag","Any WASH Intervention",31.3106410435268,4.1466171712395,3.26598218581988,5.25181373460051
"6912...18314","temp_avg_1weeklag","Any WASH Intervention",31.3106410435268,4.1466171712395,3.26480506959437,5.25366835307785
"6565...18315","temp_avg_1weeklag","Any WASH Intervention",31.3356175013951,4.15029369686304,3.26638513581053,5.26038729720234
"6565...18316","temp_avg_1weeklag","Any WASH Intervention",31.3356175013951,4.15029369686304,3.26520409440435,5.26225074897376
"8617...18317","temp_avg_1weeklag","Any WASH Intervention",31.3515084402902,4.15263446042103,3.2666371490043,5.26585591136134
"8617...18318","temp_avg_1weeklag","Any WASH Intervention",31.3515084402902,4.15263446042103,3.26545360472559,5.26772500752098
"6959...18319","temp_avg_1weeklag","Any WASH Intervention",31.3843453543527,4.15747539824836,3.2671472668855,5.27719015149625
"6959...18320","temp_avg_1weeklag","Any WASH Intervention",31.3843453543527,4.15747539824836,3.26595853721724,5.2790709710518
"6978...18321","temp_avg_1weeklag","Any WASH Intervention",31.4045479910715,4.16045642670818,3.26745404801712,5.28418613787113
"6978...18322","temp_avg_1weeklag","Any WASH Intervention",31.4045479910715,4.16045642670818,3.26626211915093,5.28607421021421
"9361...18323","temp_avg_1weeklag","Any WASH Intervention",31.4503853934152,4.16722761325258,3.2681303851672,5.3001231560278
"9361...18324","temp_avg_1weeklag","Any WASH Intervention",31.4503853934152,4.16722761325258,3.26693117283954,5.30202779715631
"8567...18325","temp_avg_1weeklag","Any WASH Intervention",31.4513488769531,4.1673700538896,3.26814431029847,5.30045909676482
"8567...18326","temp_avg_1weeklag","Any WASH Intervention",31.4513488769531,4.1673700538896,3.26694494450883,5.30236408784549
"8571...18327","temp_avg_1weeklag","Any WASH Intervention",31.459370640346,4.16855616579589,3.26825978575032,5.30325758778946
"8571...18328","temp_avg_1weeklag","Any WASH Intervention",31.459370640346,4.16855616579589,3.26705914168697,5.30516549518759
"8556...18329","temp_avg_1weeklag","Any WASH Intervention",31.4612714494978,4.16883727006661,3.26828702760548,5.30392110571033
"8556...18330","temp_avg_1weeklag","Any WASH Intervention",31.4612714494978,4.16883727006661,3.26708608049501,5.30582970485239
"8564...18331","temp_avg_1weeklag","Any WASH Intervention",31.4670218331473,4.16968778535885,3.26836915920908,5.30592932587922
"8564...18332","temp_avg_1weeklag","Any WASH Intervention",31.4670218331473,4.16968778535885,3.26716729495824,5.30784001934613
"9380...18333","temp_avg_1weeklag","Any WASH Intervention",31.4704005650112,4.17018759692052,3.26841722006798,5.30710993766301
"9380...18334","temp_avg_1weeklag","Any WASH Intervention",31.4704005650112,4.17018759692052,3.26721481668902,5.30902186283487
"8542...18335","temp_avg_1weeklag","Any WASH Intervention",31.4722403390067,4.17045977647367,3.2684433287749,5.3077530018472
"8542...18336","temp_avg_1weeklag","Any WASH Intervention",31.4722403390067,4.17045977647367,3.26724063175514,5.30966559806023
"9370...18337","temp_avg_1weeklag","Any WASH Intervention",31.4743983677456,4.17077906087433,3.26847389896774,5.30850748850271
"9370...18338","temp_avg_1weeklag","Any WASH Intervention",31.4743983677456,4.17077906087433,3.26727085744251,5.31042087215915
"9390...18339","temp_avg_1weeklag","Any WASH Intervention",31.4751743861607,4.17089387997,3.26848487739243,5.30877884675338
"9390...18340","temp_avg_1weeklag","Any WASH Intervention",31.4751743861607,4.17089387997,3.26728171196623,5.31069251365617
"7165...18341","temp_avg_1weeklag","Any WASH Intervention",31.4840419224331,4.17220612858353,3.26860978395144,5.31188144679355
"7165...18342","temp_avg_1weeklag","Any WASH Intervention",31.4840419224331,4.17220612858353,3.26740520203105,5.31379835353044
"7050...18343","temp_avg_1weeklag","Any WASH Intervention",31.489404296875,4.1729998628454,3.26868483332391,5.31375925460647
"7050...18344","temp_avg_1weeklag","Any WASH Intervention",31.489404296875,4.1729998628454,3.26747939421427,5.31567812337903
"7046...18345","temp_avg_1weeklag","Any WASH Intervention",31.5431588309152,4.18096454923812,3.26941716763485,5.33264984087602
"7046...18346","temp_avg_1weeklag","Any WASH Intervention",31.5431588309152,4.18096454923812,3.26820311069584,5.33458849621928
"8475...18347","temp_avg_1weeklag","Any WASH Intervention",31.555793108259,4.18283865023731,3.26958406374957,5.33710739754704
"8475...18348","temp_avg_1weeklag","Any WASH Intervention",31.555793108259,4.18283865023731,3.2683679747708,5.33905073467619
"8492...18349","temp_avg_1weeklag","Any WASH Intervention",31.5579685756139,4.18316142847334,3.26961260207073,5.33787560827636
"8492...18350","temp_avg_1weeklag","Any WASH Intervention",31.5579685756139,4.18316142847334,3.26839616295125,5.33981975274995
"7064...18351","temp_avg_1weeklag","Any WASH Intervention",31.562881905692,4.1838905162723,3.26967684160476,5.33961135386171
"7064...18352","temp_avg_1weeklag","Any WASH Intervention",31.562881905692,4.1838905162723,3.26845961141875,5.34155732303178
"8499...18353","temp_avg_1weeklag","Any WASH Intervention",31.5665265764509,4.18443142654434,3.26972430194267,5.3408995689972
"8499...18354","temp_avg_1weeklag","Any WASH Intervention",31.5665265764509,4.18443142654434,3.26850648471014,5.34284689287311
"8472...18355","temp_avg_1weeklag","Any WASH Intervention",31.5684143066406,4.18471161329721,3.26974881945006,5.34156700883437
"8472...18356","temp_avg_1weeklag","Any WASH Intervention",31.5684143066406,4.18471161329721,3.26853069808111,5.34351503475846
"8484...18357","temp_avg_1weeklag","Any WASH Intervention",31.5696873256139,4.1849005715369,3.26976532847405,5.34201719094781
